date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,defensive_gwg,team_id,opponent_id
2022-09-04,James Madison Dukes,Louisville,Home,Draw,0,0,NA,1,0,0,9,0,11,0,0,0,0,0,90:00,0,0,1,0,0,0,0,4,0,0,0,0,0,8,0,8,0,0,0,0,0,90:00,0,0,1,0,0,0,0,5,0,0,0,317,367
2022-09-08,James Madison Dukes,Northern Colo.,Home,Win,2,1,NA,1,2,2,13,7,6,0,0,0,0,0,90:00,1,3,0,0,0,0,0,5,0,0,1,1,1,6,4,5,0,0,0,0,0,90:00,2,5,0,0,0,0,0,2,0,0,0,317,502
2022-09-11,James Madison Dukes,Oregon St.,Home,Loss,0,1,NA,1,0,0,6,3,10,0,1,0,0,0,90:00,1,7,0,0,0,0,0,1,0,0,0,1,1,11,8,4,0,1,0,0,0,90:00,0,3,1,0,0,0,0,7,0,0,1,317,528
2022-09-16,James Madison Dukes,Coastal Carolina,Away,Win,1,0,NA,1,1,1,10,3,3,0,0,0,0,0,90:00,0,3,1,0,0,0,0,6,0,0,1,0,0,4,3,10,0,1,0,0,0,90:00,1,2,0,0,0,0,0,4,0,0,0,317,149
2022-09-22,James Madison Dukes,Old Dominion,Home,Win,1,0,NA,1,1,1,12,3,8,0,0,0,0,0,90:00,0,2,1,0,0,0,0,4,0,0,1,0,0,7,2,7,0,1,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,0,317,523
2022-09-25,James Madison Dukes,Southern Miss.,Away,Draw,0,0,NA,1,0,0,8,6,7,0,0,0,0,0,90:00,0,5,1,0,0,0,0,5,0,0,0,0,0,5,5,2,0,0,0,0,0,90:00,0,6,1,0,0,0,0,4,0,0,0,317,664
2022-09-30,James Madison Dukes,App State,Home,Win,1,0,NA,1,1,1,11,7,4,0,0,0,0,0,90:00,0,2,1,1,0,0,0,7,0,0,1,0,0,5,2,12,0,0,0,0,0,90:00,1,6,0,0,0,0,0,1,0,0,0,317,27
2022-10-06,James Madison Dukes,Texas St.,Away,Win,3,1,NA,1,3,4,11,7,9,0,2,0,0,0,90:00,1,6,0,0,0,0,0,2,0,0,1,1,0,12,7,10,0,1,0,0,0,90:00,3,4,0,0,0,0,0,4,1,1,0,317,670
2022-10-09,James Madison Dukes,South Alabama,Home,Draw,0,0,NA,1,0,0,11,4,12,0,0,0,0,0,90:00,0,3,1,0,0,0,0,5,0,0,0,0,0,15,3,11,0,0,0,0,0,90:00,0,4,1,0,0,0,0,10,0,0,0,317,646
2022-10-14,James Madison Dukes,Marshall,Away,Draw,1,1,NA,1,1,1,9,7,7,0,2,0,0,0,90:00,1,3,0,0,0,0,0,1,0,0,0,1,1,9,4,8,0,3,0,0,0,90:00,1,6,0,0,0,0,0,4,0,0,0,317,388
2022-10-20,James Madison Dukes,Georgia St.,Home,Win,4,1,NA,1,4,3,16,8,11,0,0,0,0,0,90:00,1,3,0,0,0,0,0,2,0,0,1,1,1,8,4,9,0,1,0,0,0,90:00,4,4,0,0,0,0,0,1,0,0,0,317,254
2022-10-23,James Madison Dukes,Ga. Southern,Away,Loss,0,1,NA,1,0,0,10,4,3,0,0,0,0,0,90:00,1,3,0,0,0,0,0,2,0,0,0,1,2,12,4,4,0,0,0,0,0,90:00,0,4,1,0,0,0,0,2,0,0,1,317,253
2022-10-27,James Madison Dukes,Troy,Home,Win,5,0,NA,1,5,6,14,8,8,0,0,0,0,0,90:00,0,5,1,1,0,0,0,3,1,1,1,0,0,9,5,8,0,1,0,0,0,90:00,5,3,0,0,0,0,0,3,0,0,0,317,716
2022-11-02,James Madison Dukes,"Texas St. Foley, AL",Away,Win,1,0,NA,1,1,1,16,7,6,0,0,0,0,0,90:00,0,2,1,0,0,0,0,2,0,0,1,0,0,6,2,5,0,0,0,0,0,90:00,1,6,0,0,0,0,0,5,0,0,0,317,670
2022-11-04,James Madison Dukes,"Georgia St. Foley, AL",Away,Win,1,0,2,1,1,1,13,10,16,0,0,0,0,0,110:00,0,4,1,0,0,0,0,5,0,0,1,0,0,8,4,11,0,3,0,0,0,110:00,1,9,0,0,0,0,0,2,0,0,0,317,254
2022-11-06,James Madison Dukes,"Old Dominion Foley, AL",Away,Loss,3,4,2,1,3,1,12,7,10,0,1,0,0,0,110:00,4,6,0,0,0,0,0,1,2,2,0,4,2,15,10,12,0,1,0,0,0,110:00,3,4,0,0,0,0,0,5,0,0,1,317,523
2022-08-18,Kansas Jayhawks,Ohio St.,Home,Loss,0,1,NA,1,0,0,7,4,2,0,0,0,0,0,90:00,1,3,0,0,0,0,0,9,0,0,0,1,1,10,4,9,0,1,0,0,0,90:00,0,4,1,1,0,0,0,9,0,0,1,328,518
2022-08-21,Kansas Jayhawks,Northwestern,Home,Win,1,0,NA,1,1,1,10,2,9,0,5,0,0,0,90:00,0,3,1,0,0,0,0,2,0,0,1,0,0,15,3,16,0,0,0,0,0,90:00,1,1,0,0,0,0,0,6,0,0,0,328,509
2022-08-25,Kansas Jayhawks,Iowa,Away,Win,1,0,NA,1,1,1,15,6,9,0,0,0,0,0,90:00,0,7,1,0,0,0,0,9,0,0,1,0,0,13,7,7,0,2,0,0,0,90:00,1,5,0,0,0,0,0,4,0,0,0,328,312
2022-08-28,Kansas Jayhawks,Drake,Away,Win,3,1,NA,1,3,2,15,7,9,0,2,0,0,0,90:00,1,2,0,0,0,0,0,6,0,0,1,1,1,6,3,9,0,1,0,0,0,90:00,3,4,0,0,0,0,0,4,0,0,0,328,189
2022-09-01,Kansas Jayhawks,Purdue,Home,Win,1,0,NA,1,1,1,15,6,7,0,1,0,0,0,90:00,0,3,1,0,0,0,0,3,0,0,1,0,0,6,3,11,0,1,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,0,328,559
2022-09-04,Kansas Jayhawks,Missouri,Away,Loss,1,2,NA,1,1,0,6,2,9,0,0,0,0,0,90:00,2,5,0,0,0,0,0,1,0,0,0,2,2,16,7,7,0,1,0,0,0,90:00,1,1,0,0,0,0,0,5,0,0,1,328,434
2022-09-08,Kansas Jayhawks,Kansas City,Home,Win,3,0,NA,1,3,2,24,9,8,0,1,0,0,0,90:00,0,1,1,1,0,0,0,4,0,0,1,0,0,2,1,7,0,1,0,0,0,90:00,3,6,0,0,0,0,0,1,0,0,0,328,2707
2022-09-11,Kansas Jayhawks,Yale,Home,Win,4,1,NA,1,4,4,21,12,13,0,0,0,0,0,90:00,1,4,0,0,0,0,0,7,0,0,1,1,0,10,5,7,0,0,0,0,0,90:00,4,8,0,0,0,0,0,4,0,0,0,328,813
2022-09-15,Kansas Jayhawks,Fla. Atlantic,Away,Loss,1,2,NA,1,1,1,14,3,11,0,2,0,0,0,90:00,2,1,0,0,0,0,0,3,0,0,0,2,1,7,3,13,0,3,0,0,0,90:00,1,2,0,0,0,0,0,6,0,0,1,328,229
2022-09-18,Kansas Jayhawks,South Fla.,Away,Win,3,1,NA,1,3,4,10,5,6,0,0,0,0,0,90:00,1,4,0,0,0,0,0,6,0,0,1,1,1,20,5,10,0,1,0,0,0,90:00,3,2,0,0,0,0,0,9,0,0,0,328,651
2022-09-22,Kansas Jayhawks,Oklahoma St.,Home,Loss,0,2,NA,1,0,0,23,12,11,0,0,0,0,0,90:00,2,2,0,0,0,0,0,2,0,0,0,2,1,7,3,10,0,0,0,0,0,90:00,0,12,1,0,0,0,0,7,0,0,1,328,521
2022-09-25,Kansas Jayhawks,TCU,Home,Loss,0,1,NA,1,0,0,6,4,11,0,0,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,0,1,1,16,3,8,0,0,0,0,0,90:00,0,4,1,0,0,0,0,4,0,0,1,328,698
2022-09-30,Kansas Jayhawks,West Virginia,Away,Draw,2,2,NA,1,2,3,12,4,8,0,1,0,0,0,90:00,2,9,0,0,0,0,0,2,0,0,0,2,1,18,11,9,0,0,0,0,0,90:00,2,2,0,0,0,0,0,8,0,0,0,328,768
2022-10-06,Kansas Jayhawks,Baylor,Away,Loss,2,3,NA,1,2,3,9,5,9,0,1,0,0,0,90:00,3,6,0,0,0,0,0,5,0,0,0,3,4,14,9,6,0,1,0,0,0,90:00,2,3,0,0,0,0,0,9,0,0,1,328,51
2022-10-09,Kansas Jayhawks,Texas,Away,Loss,0,2,NA,1,0,0,9,2,7,0,3,0,0,0,90:00,2,5,0,0,0,0,0,1,0,0,0,2,3,19,7,14,0,0,0,0,0,90:00,0,2,1,0,0,0,0,12,0,0,1,328,703
2022-10-13,Kansas Jayhawks,Oklahoma,Home,Win,3,1,NA,1,3,2,13,4,9,0,1,0,0,0,90:00,1,9,0,0,0,0,0,1,0,0,1,1,0,20,10,13,0,1,0,0,0,90:00,3,1,0,0,0,0,0,4,1,1,0,328,522
2022-10-16,Kansas Jayhawks,Texas Tech,Home,Loss,1,2,NA,1,1,1,7,5,13,0,0,0,0,0,90:00,2,2,0,0,0,0,0,5,0,0,0,2,1,11,4,11,0,2,0,0,0,90:00,1,4,0,0,0,0,0,7,0,0,1,328,700
2022-10-21,Kansas Jayhawks,Kansas St.,Away,Draw,1,1,NA,1,1,2,21,7,8,0,1,0,0,0,90:00,1,1,0,0,0,0,0,11,0,0,0,1,1,5,2,14,0,1,0,0,0,90:00,1,6,0,0,0,0,0,1,0,0,0,328,327
2022-10-27,Kansas Jayhawks,Iowa St.,Home,Win,2,0,NA,1,2,0,9,4,12,0,0,0,0,0,90:00,0,1,1,0,0,0,0,4,0,0,1,0,0,7,1,13,0,1,0,0,0,90:00,2,2,0,0,0,0,0,5,0,0,0,328,311
2022-10-30,Kansas Jayhawks,"TCU Round Rock, TX",Away,Loss,1,5,NA,1,1,0,9,5,15,0,2,0,0,0,90:00,5,1,0,0,0,0,0,5,0,0,0,5,5,20,6,8,0,2,0,0,0,90:00,1,4,0,0,0,0,0,11,1,1,1,328,698
2022-08-18,Kansas City Roos,Drake,Home,Loss,1,3,NA,1,1,1,7,4,18,0,0,0,0,0,90:00,3,3,0,0,0,0,0,11,0,0,0,3,1,8,6,13,0,1,0,0,0,90:00,1,3,0,0,0,0,0,6,0,0,1,2707,189
2022-08-21,Kansas City Roos,Tulsa,Home,Draw,1,1,NA,1,1,1,8,5,7,0,0,0,0,0,90:00,1,8,0,0,0,0,0,2,0,0,0,1,2,23,9,9,0,0,0,0,0,90:00,1,4,0,0,0,0,0,8,0,0,0,2707,719
2022-08-25,Kansas City Roos,Creighton,Away,Loss,1,2,NA,1,1,1,4,3,14,0,0,0,0,0,90:00,2,5,0,0,0,0,0,2,0,0,0,2,2,18,7,12,0,1,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,1,2707,169
2022-08-28,Kansas City Roos,Saint Louis,Home,Loss,0,5,NA,1,0,0,2,2,9,0,3,0,0,0,90:00,5,5,0,0,0,0,0,2,0,0,0,5,1,21,9,9,0,2,0,0,0,90:00,0,2,1,0,0,0,0,8,1,2,1,2707,609
2022-09-01,Kansas City Roos,Texas St.,Away,Loss,0,1,NA,1,0,0,5,4,9,0,0,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,0,1,1,7,3,9,0,1,0,0,0,90:00,0,4,1,0,0,0,0,3,0,0,1,2707,670
2022-09-08,Kansas City Roos,Kansas,Away,Loss,0,3,NA,1,0,0,2,1,7,0,1,0,0,0,90:00,3,6,0,0,0,0,0,1,0,0,0,3,2,24,9,8,0,1,0,0,0,90:00,0,1,1,1,0,0,0,4,0,0,1,2707,328
2022-09-11,Kansas City Roos,Missouri St.,Away,Loss,0,1,NA,1,0,0,7,6,13,0,2,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,0,1,0,16,6,12,0,1,0,0,0,90:00,0,6,1,0,0,0,0,2,1,1,1,2707,669
2022-09-16,Kansas City Roos,Chicago St.,Home,Win,1,0,NA,1,1,2,15,8,11,0,1,0,0,0,90:00,0,4,1,0,0,0,0,3,0,0,1,0,0,11,4,8,0,1,0,0,0,90:00,1,7,0,0,0,0,0,1,0,1,0,2707,136
2022-09-18,Kansas City Roos,Colorado St.,Home,Draw,0,0,NA,1,0,0,6,2,11,0,0,0,0,0,90:00,0,5,1,0,0,0,0,1,0,0,0,0,0,13,5,8,0,1,0,0,0,90:00,0,2,1,1,0,0,0,3,0,0,0,2707,156
2022-09-23,Kansas City Roos,St. Thomas (MN),Away,Draw,1,1,NA,1,1,2,6,4,4,0,0,0,0,0,90:00,1,4,0,0,0,0,0,9,0,0,0,1,1,8,5,9,0,0,0,0,0,90:00,1,3,0,0,0,0,0,6,0,0,0,2707,620
2022-09-25,Kansas City Roos,Western Ill.,Away,Loss,0,2,NA,1,0,0,11,6,7,0,0,0,0,0,90:00,2,7,0,0,0,0,0,3,0,0,0,2,2,23,9,10,0,0,0,0,0,90:00,0,6,1,0,0,0,0,4,0,0,1,2707,771
2022-10-02,Kansas City Roos,Oral Roberts,Away,Loss,1,3,NA,1,1,1,4,2,6,0,0,0,0,0,90:00,3,6,0,0,0,0,0,1,0,0,0,3,2,19,9,8,0,2,0,0,0,90:00,1,1,0,0,0,0,0,17,0,0,1,2707,527
2022-10-07,Kansas City Roos,North Dakota St.,Home,Loss,1,3,NA,1,1,1,15,6,7,0,0,0,0,0,90:00,3,4,0,0,0,0,0,2,0,0,0,3,1,13,7,2,0,0,0,0,0,90:00,1,5,0,0,0,0,0,4,0,0,1,2707,493
2022-10-09,Kansas City Roos,North Dakota,Home,Draw,1,1,NA,1,1,0,12,6,9,0,0,0,0,0,90:00,1,6,0,0,0,0,0,3,0,1,0,1,1,10,7,18,0,2,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,0,2707,494
2022-10-14,Kansas City Roos,South Dakota,Away,Win,1,0,NA,1,1,0,12,7,11,0,0,0,0,0,90:00,0,7,1,0,0,0,0,5,0,0,1,0,0,12,7,9,0,2,0,0,0,90:00,1,6,0,0,0,0,0,4,0,0,0,2707,650
2022-10-16,Kansas City Roos,South Dakota St.,Away,Loss,1,2,NA,1,1,0,6,3,8,0,0,0,0,0,90:00,2,4,0,0,0,0,0,3,0,0,0,2,1,11,6,6,0,1,0,0,0,90:00,1,2,0,0,0,0,0,6,0,0,1,2707,649
2022-10-21,Kansas City Roos,Omaha,Home,Draw,1,1,NA,1,1,2,6,2,11,0,1,0,0,0,90:00,1,4,0,0,0,0,0,2,0,0,0,1,1,21,5,13,0,2,0,0,0,90:00,1,1,0,0,0,0,0,10,0,0,0,2707,464
2022-10-23,Kansas City Roos,Denver,Home,Loss,0,2,NA,1,0,0,6,3,5,0,0,0,0,0,90:00,2,6,0,0,0,0,0,6,0,0,0,2,2,14,8,9,0,0,0,0,0,90:00,0,3,1,0,0,0,0,13,0,0,1,2707,183
2022-08-18,Kansas St. Wildcats,Northwestern,Home,Loss,1,2,NA,1,1,1,8,2,9,0,1,0,0,0,90:00,2,9,0,0,0,0,0,4,0,0,0,2,3,18,11,5,0,1,0,0,0,90:00,1,1,0,0,0,0,0,7,0,0,1,327,509
2022-08-21,Kansas St. Wildcats,Northern Colo.,Home,Draw,1,1,NA,1,1,1,27,12,12,0,0,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,0,1,1,9,3,5,0,0,0,0,0,90:00,1,11,0,0,0,0,0,4,0,0,0,327,502
2022-08-25,Kansas St. Wildcats,UTRGV,Away,Win,1,0,NA,1,1,2,20,7,9,0,0,0,0,0,90:00,0,2,1,0,0,0,0,9,0,0,1,0,0,3,2,4,0,0,0,0,0,90:00,1,6,0,0,0,0,0,2,0,0,0,327,536
2022-08-28,Kansas St. Wildcats,UTSA,Away,Loss,1,2,NA,1,1,1,8,1,15,0,2,0,0,0,90:00,2,3,0,0,0,0,0,4,0,0,0,2,1,15,5,13,0,1,0,0,0,90:00,1,0,0,0,0,0,0,2,0,0,1,327,706
2022-09-01,Kansas St. Wildcats,Weber St.,Away,Win,1,0,NA,1,1,0,13,4,12,0,0,0,0,0,90:00,0,2,1,0,0,0,0,6,0,0,1,0,0,7,2,12,0,2,0,0,0,90:00,1,3,0,0,0,0,0,3,0,0,0,327,758
2022-09-04,Kansas St. Wildcats,Purdue,Home,Loss,1,2,NA,1,1,0,19,12,12,0,3,0,0,0,90:00,2,3,0,0,0,0,0,5,0,1,0,2,2,7,5,8,1,1,0,0,0,90:00,1,11,0,0,0,0,0,8,0,0,1,327,559
2022-09-09,Kansas St. Wildcats,Yale,Home,Win,1,0,NA,1,1,0,21,6,9,0,1,0,0,0,90:00,0,4,1,0,0,0,0,4,0,0,1,0,0,9,4,6,0,1,0,0,0,90:00,1,5,0,0,0,0,0,4,0,0,0,327,813
2022-09-15,Kansas St. Wildcats,Colorado St.,Home,Win,3,0,NA,1,3,5,16,8,11,0,0,0,0,0,90:00,0,0,1,0,0,0,0,5,0,0,1,0,0,4,0,8,0,0,0,0,0,90:00,3,5,0,0,0,0,0,2,0,0,0,327,156
2022-09-18,Kansas St. Wildcats,South Dakota St.,Away,Loss,0,2,NA,1,0,0,8,3,12,0,2,0,0,0,90:00,2,5,0,0,0,0,0,1,0,0,0,2,2,16,7,5,0,1,0,0,0,90:00,0,3,1,1,0,0,0,14,0,0,1,327,649
2022-09-22,Kansas St. Wildcats,Iowa St.,Away,Draw,0,0,NA,1,0,0,15,10,18,0,1,0,0,0,90:00,0,4,1,0,0,0,0,8,0,0,0,0,0,9,4,11,0,1,0,0,0,90:00,0,10,1,0,0,0,0,4,0,0,0,327,311
